patch_id,source_scene,split
nw-1820-11-000054,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-1821-11-000055,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-1822-11-000056,S1A_IW_GRDH_1SDV_20190406T035142_20190406T035207_026664_02FE02_BB0A.SAFE,train
nw-1823-11-000057,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,train
nw-1824-11-000058,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,train
nw-1825-11-000059,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,train
nw-1826-11-000060,S1B_IW_GRDH_1SDV_20190406T154032_20190406T154057_015688_01D6ED_B234.SAFE,train
nw-1830-11-000064,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,train
nw-1832-11-000066,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,train
nw-1836-11-000070,S1A_IW_GRDH_1SDV_20190424T154123_20190424T154148_026934_0307C2_8DFF.SAFE,train
nw-1837-11-000071,S1A_IW_GRDH_1SDV_20190425T034323_20190425T034348_026941_030806_C553.SAFE,train
nw-1839-11-000073,S1A_IW_GRDH_1SDV_20190427T160605_20190427T160630_026978_03096D_3B92.SAFE,train
nw-1840-11-000074,S1A_IW_GRDH_1SDV_20190427T160515_20190427T160540_026978_03096D_9164.SAFE,train
nw-1841-11-000075,S1A_IW_GRDH_1SDV_20190427T160515_20190427T160540_026978_03096D_9164.SAFE,train
nw-1842-11-000076,S1A_IW_GRDH_1SDV_20190427T160540_20190427T160605_026978_03096D_E604.SAFE,train
nw-1843-11-000077,S1A_IW_GRDH_1SDV_20190427T160540_20190427T160605_026978_03096D_E604.SAFE,train
nw-1845-11-000079,S1A_IW_GRDH_1SDV_20190429T154927_20190429T154952_027007_030A73_C58E.SAFE,train
nw-1846-11-000080,S1A_IW_GRDH_1SDV_20190429T154927_20190429T154952_027007_030A73_C58E.SAFE,train
nw-1847-11-000081,S1A_IW_GRDH_1SDV_20190430T035143_20190430T035208_027014_030AB6_4943.SAFE,train
nw-1850-11-000084,S1B_IW_GRDH_1SDV_20190501T034219_20190501T034244_016045_01E2CB_DAFE.SAFE,train
nw-1851-11-000085,S1B_IW_GRDH_1SDV_20190501T034219_20190501T034244_016045_01E2CB_DAFE.SAFE,train
nw-1852-11-000086,S1B_IW_GRDH_1SDV_20190511T035851_20190511T035916_016191_01E77E_ECCB.SAFE,train
nw-1853-11-000087,S1A_IW_GRDH_1SDV_20190511T154952_20190511T155017_027182_031070_90C8.SAFE,train
nw-1856-11-000090,S1B_IW_GRDH_1SDV_20190515T160456_20190515T160521_016257_01E988_F53E.SAFE,train
nw-1857-11-000091,S1B_IW_GRDH_1SDV_20190522T155712_20190522T155737_016359_01ECA7_BEBC.SAFE,train
nw-1858-11-000092,S1B_IW_GRDH_1SDV_20190522T155712_20190522T155737_016359_01ECA7_BEBC.SAFE,train
nw-1859-11-000093,S1B_IW_GRDH_1SDV_20190522T155712_20190522T155737_016359_01ECA7_BEBC.SAFE,train
nw-1860-11-000094,S1B_IW_GRDH_1SDV_20190522T155712_20190522T155737_016359_01ECA7_BEBC.SAFE,train
nw-1861-11-000095,S1B_IW_GRDH_1SDV_20190522T155643_20190522T155712_016359_01ECA7_4C33.SAFE,train
nw-1862-11-000096,S1B_IW_GRDH_1SDV_20190522T155643_20190522T155712_016359_01ECA7_4C33.SAFE,train
nw-1863-11-000097,S1A_IW_GRDH_1SDV_20190523T154903_20190523T154928_027357_0315EA_95BE.SAFE,train
nw-1865-11-000099,S1B_IW_GRDH_1SDV_20190527T160457_20190527T160522_016432_01EEE6_4F2E.SAFE,train
nw-1870-11-000104,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,train
nw-1871-11-000105,S1A_IW_GRDH_1SDV_20190529T035954_20190529T040019_027437_031860_E8F6.SAFE,train
nw-1873-11-000107,S1A_IW_GRDH_1SDV_20190529T040019_20190529T040044_027437_031860_421A.SAFE,train
nw-1876-11-000110,S1A_IW_GRDH_1SDV_20190531T034300_20190531T034325_027466_031954_5014.SAFE,train
nw-1877-11-000111,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
nw-1878-11-000112,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
nw-1879-11-000113,S1A_IW_GRDH_1SDV_20190531T034325_20190531T034350_027466_031954_4726.SAFE,train
nw-1882-11-000116,S1A_IW_GRDH_1SDV_20190612T034300_20190612T034325_027641_031EA9_7D1B.SAFE,train
nw-1883-11-000117,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,train
nw-1884-11-000118,S1A_IW_GRDH_1SDV_20190616T154929_20190616T154954_027707_0320A3_F570.SAFE,train
nw-1885-11-000119,S1A_IW_GRDH_1SDV_20190616T154929_20190616T154954_027707_0320A3_F570.SAFE,train
nw-1891-11-000125,S1A_IW_GRDH_1SDV_20190624T034301_20190624T034326_027816_0323DB_4474.SAFE,train
nw-1894-11-000128,S1A_IW_GRDH_1SDV_20190730T034418_20190730T034443_028341_0333D2_9F38.SAFE,train
nw-1895-11-000129,S1B_IW_GRDH_1SDV_20190730T153248_20190730T153313_017365_020A74_DD3A.SAFE,train
nw-1896-11-000130,S1B_IW_GRDH_1SDV_20190803T035856_20190803T035921_017416_020C16_EF88.SAFE,train
nw-1899-11-000133,S1A_IW_GRDH_1SDV_20190822T154130_20190822T154155_028684_033F1B_7F0B.SAFE,train
nw-1901-11-000135,S1B_IW_GRDH_1SDV_20190827T035948_20190827T040013_017766_0216ED_1CA7.SAFE;S1B_IW_GRDH_1SDV_20190827T035923_20190827T035948_017766_0216ED_BD5D.SAFE,train
nw-1903-11-000137,S1A_IW_GRDH_1SDV_20190827T154958_20190827T155023_028757_0341B2_80F2.SAFE,train
nw-1904-11-000138,S1A_IW_GRDH_1SDV_20190827T154958_20190827T155023_028757_0341B2_80F2.SAFE,train
nw-1907-11-000141,S1A_IW_GRDH_1SDV_20190911T033502_20190911T033527_028968_034906_67B4.SAFE,train
nw-1908-11-000142,S1B_IW_GRDH_1SDV_20190921T154041_20190921T154106_018138_022283_3509.SAFE,train
nw-1909-11-000143,S1A_IW_GRDH_1SDV_20190925T155712_20190925T155737_029180_035045_0057.SAFE,train
nw-1910-11-000144,S1B_IW_GRDH_1SDV_20190926T154845_20190926T154910_018211_0224A2_64E7.SAFE,train
nw-1912-11-000146,S1A_IW_GRDH_1SDV_20190930T160613_20190930T160638_029253_0352E1_768B.SAFE,train
nw-1913-11-000147,S1B_IW_GRDH_1SDV_20191003T154016_20191003T154041_018313_0227F5_C52B.SAFE,train
nw-1914-11-000148,S1B_IW_GRDH_1SDV_20191008T154844_20191008T154909_018386_022A2C_1FB0.SAFE,train
nw-1916-11-000150,S1B_IW_GRDH_1SDV_20191009T035114_20191009T035139_018393_022A5F_B79F.SAFE;S1B_IW_GRDH_1SDV_20191009T035049_20191009T035114_018393_022A5F_CD0D.SAFE,train
nw-1917-11-000151,S1A_IW_GRDH_1SDV_20191010T034331_20191010T034356_029391_035788_7CA8.SAFE,train
nw-1918-11-000152,S1B_IW_GRDH_1SDV_20191013T155719_20191013T155744_018459_022C6B_D17C.SAFE,train
nw-1919-11-000153,S1A_IW_GRDH_1SDV_20191015T035216_20191015T035241_029464_035A19_207B.SAFE,train
nw-1920-11-000154,S1A_IW_GRDH_1SDV_20191015T035216_20191015T035241_029464_035A19_207B.SAFE,train
nw-1924-11-000158,S1A_IW_GRDH_1SDV_20191107T155000_20191107T155025_029807_03660E_E0E7.SAFE,train
nw-1925-11-000159,S1A_IW_GRDH_1SDV_20191107T155000_20191107T155025_029807_03660E_E0E7.SAFE,train
nw-1926-11-000160,S1A_IW_GRDH_1SDV_20191107T155000_20191107T155025_029807_03660E_E0E7.SAFE,train
nw-1927-11-000161,S1A_IW_GRDH_1SDV_20191107T155000_20191107T155025_029807_03660E_E0E7.SAFE,train
nw-1928-11-000162,S1B_IW_GRDH_1SDV_20191113T154820_20191113T154845_018911_023AAD_38BC.SAFE,train
nw-1930-11-000164,S1A_IW_GRDH_1SDV_20191120T035151_20191120T035216_029989_036C5B_72B9.SAFE;S1A_IW_GRDH_1SDV_20191120T035126_20191120T035151_029989_036C5B_1AC3.SAFE,train
nw-1931-11-000165,S1A_IW_GRDH_1SDV_20191120T035151_20191120T035216_029989_036C5B_72B9.SAFE,train
nw-1935-11-000169,S1A_IW_GRDH_1SDV_20191218T155735_20191218T155800_030405_037AC0_7BA1.SAFE,train
nw-1936-11-000170,S1B_IW_GRDH_1SDV_20191219T154908_20191219T154933_019436_024B6B_E2BB.SAFE,train
nw-1937-11-000171,S1B_IW_GRDH_1SDV_20191219T154908_20191219T154933_019436_024B6B_E2BB.SAFE,train
nw-1938-11-000172,S1B_IW_GRDH_1SDV_20191219T154843_20191219T154908_019436_024B6B_D265.SAFE,train
nw-1939-11-000173,S1B_IW_GRDH_1SDV_20191219T154908_20191219T154933_019436_024B6B_E2BB.SAFE,train
nc-0001-00-000001,S1B_IW_GRDH_1SDV_20190105T154901_20190105T154926_014361_01AB8D_D7A0.SAFE,train
nc-0002-00-000002,S1B_IW_GRDH_1SDV_20190118T035130_20190118T035155_014543_01B170_BFCE.SAFE,train
nc-0005-00-000005,S1A_IW_GRDH_1SDV_20190131T034257_20190131T034322_025716_02DBA1_AA0C.SAFE,train
nc-0006-00-000006,S1B_IW_GRDH_1SDV_20190206T034234_20190206T034259_014820_01BA76_DF73.SAFE,train
nc-0009-00-000009,S1B_IW_GRDH_1SDV_20190216T035940_20190216T040005_014966_01BF36_8C52.SAFE,train
nc-0010-00-000010,S1B_IW_GRDH_1SDV_20190222T154900_20190222T154925_015061_01C24C_2830.SAFE,train
nc-0011-00-000011,S1B_IW_GRDH_1SDV_20190223T035130_20190223T035155_015068_01C287_0DC8.SAFE,train
nc-0012-00-000012,S1A_IW_GRDH_1SDV_20190224T034322_20190224T034347_026066_02E816_1321.SAFE,train
nc-0013-00-000013,S1B_IW_GRDH_1SDV_20190307T035129_20190307T035154_015243_01C850_97F9.SAFE,train
nc-0014-00-000014,S1A_IW_GRDH_1SDV_20190308T034412_20190308T034437_026241_02EE61_2777.SAFE,train
nc-0015-00-000015,S1B_IW_GRDH_1SDV_20190309T033433_20190309T033458_015272_01C939_A199.SAFE;S1B_IW_GRDH_1SDV_20190309T033408_20190309T033433_015272_01C939_E524.SAFE,train
nc-0017-00-000017,S1A_IW_GRDH_1SDV_20190320T034412_20190320T034437_026416_02F4D4_1A96.SAFE,train
nc-0018-00-000018,S1B_IW_GRDH_1SDV_20190321T033408_20190321T033433_015447_01CEE6_0635.SAFE,train
nc-0019-00-000019,S1A_IW_GRDH_1SDV_20190331T154007_20190331T154032_026584_02FB04_8FAA.SAFE,train
nc-0020-00-000020,S1B_IW_GRDH_1SDV_20190402T033408_20190402T033433_015622_01D4A4_0016.SAFE,train
nc-0021-00-000021,S1B_IW_GRDH_1SDV_20190402T033408_20190402T033433_015622_01D4A4_0016.SAFE,train
nc-0024-00-000024,S1B_IW_GRDH_1SDV_20190424T035156_20190424T035220_015943_01DF52_F8F9.SAFE,train
nc-0026-00-000026,S1A_IW_GRDH_1SDV_20190429T154837_20190429T154902_027007_030A73_8C50.SAFE,train
nc-0027-00-000027,S1B_IW_GRDH_1SDV_20190523T035942_20190523T040007_016366_01ECE8_9951.SAFE,train
nc-0028-00-000028,S1A_IW_GRDH_1SDV_20190524T035119_20190524T035144_027364_031625_69C6.SAFE,train
nc-0030-00-000030,S1B_IW_GRDH_1SDV_20190525T034335_20190525T034400_016395_01EDD2_0888.SAFE,train
nc-0033-00-000033,S1A_IW_GRDH_1SDV_20190612T034300_20190612T034325_027641_031EA9_7D1B.SAFE,train
nc-0034-00-000034,S1A_IW_GRDH_1SDV_20190619T033457_20190619T033522_027743_0321AE_AA16.SAFE,train
nc-0035-00-000035,S1A_IW_GRDH_1SDV_20190619T033457_20190619T033522_027743_0321AE_AA16.SAFE,train
nc-0036-00-000036,S1A_IW_GRDH_1SDV_20190704T040046_20190704T040111_027962_032842_2F14.SAFE;S1A_IW_GRDH_1SDV_20190704T040021_20190704T040046_027962_032842_407B.SAFE,train
nc-0038-00-000038,S1A_IW_GRDH_1SDV_20190705T154102_20190705T154127_027984_0328EF_8C32.SAFE,train
nc-0040-00-000040,S1B_IW_GRDH_1SDV_20190712T034223_20190712T034248_017095_02029D_48B8.SAFE,train
nc-0041-00-000041,S1B_IW_GRDH_1SDV_20190712T034248_20190712T034313_017095_02029D_F9A6.SAFE,train
nc-0042-00-000042,S1A_IW_GRDH_1SDV_20190723T035237_20190723T035304_028239_0330A7_2013.SAFE,train
nc-0043-00-000043,S1B_IW_GRDH_1SDV_20190729T035046_20190729T035111_017343_0209D6_0255.SAFE,train
nc-0044-00-000044,S1B_IW_GRDH_1SDV_20190805T034224_20190805T034249_017445_020CF7_1135.SAFE,train
nc-0045-00-000045,S1A_IW_GRDH_1SDV_20190806T033501_20190806T033526_028443_0336DB_6632.SAFE,train
nc-0046-00-000046,S1A_IW_GRDH_1SDV_20190809T040049_20190809T040114_028487_03384A_86C8.SAFE,train
nc-0048-00-000048,S1B_IW_GRDH_1SDV_20190817T034340_20190817T034405_017620_021260_79A2.SAFE,train
nc-0049-00-000049,S1A_IW_GRDH_1SDV_20190828T035239_20190828T035306_028764_0341F0_E062.SAFE,train
nc-0051-00-000051,S1B_IW_GRDH_1SDV_20190903T035138_20190903T035203_017868_021A04_85C3.SAFE,train
nc-0054-00-000054,S1B_IW_GRDH_1SDV_20190915T035049_20190915T035114_018043_021F77_F12E.SAFE,train
nc-0055-00-000055,S1B_IW_GRDH_1SDV_20190920T040014_20190920T040038_018116_0221CA_2BF9.SAFE,train
nc-0056-00-000056,S1A_IW_GRDH_1SDV_20190920T154844_20190920T154909_029107_034DCE_58F5.SAFE,train
nc-0057-00-000057,S1B_IW_GRDH_1SDV_20190927T035049_20190927T035114_018218_0224DC_62D9.SAFE,train
nc-0059-00-000059,S1A_IW_GRDH_1SDV_20191002T155000_20191002T155025_029282_0353D1_CB12.SAFE,train
nc-0060-00-000060,S1A_IW_GRDH_1SDV_20191005T033503_20191005T033528_029318_035507_57C3.SAFE,train
nc-0061-00-000061,S1B_IW_GRDH_1SDV_20191016T034252_20191016T034317_018495_022D96_AE2A.SAFE,train
nc-0063-00-000063,S1B_IW_GRDH_1SDV_20191028T034227_20191028T034252_018670_0232F7_69C9.SAFE,train
nc-0064-00-000064,S1A_IW_GRDH_1SDV_20191108T035126_20191108T035151_029814_03664C_FCC5.SAFE,train
nc-0065-00-000065,S1B_IW_GRDH_1SDV_20191109T034342_20191109T034407_018845_0238A3_42C2.SAFE,train
nc-0066-00-000066,S1A_IW_GRDH_1SDV_20191113T040051_20191113T040116_029887_0368D2_0CDF.SAFE,train
nc-0068-00-000068,S1A_IW_GRDH_1SDV_20191120T035126_20191120T035151_029989_036C5B_1AC3.SAFE,train
nc-0071-00-000071,S1B_IW_GRDH_1SDV_20191208T035048_20191208T035113_019268_02460F_78B1.SAFE,train
nc-0075-00-000075,S1B_IW_GRDH_1SDV_20191212T155618_20191212T155643_019334_02482D_8FCC.SAFE,train
nc-0076-00-000076,S1A_IW_GRDH_1SDV_20191216T033527_20191216T033552_030368_037971_A81F.SAFE,train
nc-0079-01-000003,S1A_IW_GRDH_1SDV_20190118T154058_20190118T154123_025534_02D4F3_3A0C.SAFE,train
nc-0080-01-000004,S1B_IW_GRDH_1SDV_20190129T154746_20190129T154811_014711_01B6D1_4094.SAFE,train
nc-0081-01-000005,S1A_IW_GRDH_1SDV_20190130T154007_20190130T154032_025709_02DB59_A3E0.SAFE,train
nc-0082-01-000006,S1A_IW_GRDH_1SDV_20190210T040041_20190210T040106_025862_02E0DD_EBDC.SAFE;S1A_IW_GRDH_1SDV_20190210T040016_20190210T040041_025862_02E0DD_BBED.SAFE,train
nc-0083-01-000007,S1A_IW_GRDH_1SDV_20190219T033454_20190219T033519_025993_02E57A_9BA8.SAFE,train
nc-0084-01-000008,S1A_IW_GRDH_1SDV_20190219T033454_20190219T033519_025993_02E57A_9BA8.SAFE,train
nc-0085-01-000009,S1B_IW_GRDH_1SDV_20190309T033433_20190309T033458_015272_01C939_A199.SAFE,train
nc-0086-01-000010,S1A_IW_GRDH_1SDV_20190315T033454_20190315T033519_026343_02F229_357D.SAFE,train
nc-0088-01-000012,S1A_IW_GRDH_1SDV_20190325T035117_20190325T035142_026489_02F78B_9B72.SAFE,train
nc-0089-01-000013,S1B_IW_GRDH_1SDV_20190402T033408_20190402T033433_015622_01D4A4_0016.SAFE,train
nc-0090-01-000014,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,train
nc-0091-01-000015,S1A_IW_GRDH_1SDV_20190406T035117_20190406T035142_026664_02FE02_C5A5.SAFE,train
nc-0092-01-000016,S1B_IW_GRDH_1SDV_20190407T034259_20190407T034324_015695_01D728_6F12.SAFE,train
nc-0094-01-000018,S1A_IW_GRDH_1SDV_20190408T033454_20190408T033519_026693_02FF08_729E.SAFE,train
nc-0095-01-000019,S1A_IW_GRDH_1SDV_20190424T154123_20190424T154148_026934_0307C2_8DFF.SAFE,train
nc-0096-01-000020,S1A_IW_GRDH_1SDV_20190429T154927_20190429T154952_027007_030A73_C58E.SAFE,train
nc-0098-01-000022,S1A_IW_GRDH_1SDV_20190512T035118_20190512T035143_027189_0310AB_EEF7.SAFE,train
nc-0100-01-000024,S1A_IW_GRDH_1SDV_20190523T154838_20190523T154903_027357_0315EA_5427.SAFE,train
nc-0101-01-000025,S1A_IW_GRDH_1SDV_20190528T155705_20190528T155730_027430_03182C_0E32.SAFE,train
nc-0102-01-000026,S1A_IW_GRDH_1SDV_20190531T034300_20190531T034325_027466_031954_5014.SAFE,train
nc-0103-01-000027,S1B_IW_GRDH_1SDV_20190601T033411_20190601T033436_016497_01F0CE_60B6.SAFE,train
nc-0105-01-000029,S1A_IW_GRDH_1SDV_20190701T033523_20190701T033548_027918_0326E9_06FF.SAFE,train
nc-0106-01-000030,S1B_IW_GRDH_1SDV_20190704T154905_20190704T154930_016986_01FF5D_CF02.SAFE,train
nc-0107-01-000031,S1B_IW_GRDH_1SDV_20190705T035200_20190705T035224_016993_01FF91_24F8.SAFE,train
nc-0108-01-000032,S1B_IW_GRDH_1SDV_20190707T033413_20190707T033438_017022_02005E_80F1.SAFE,train
nc-0112-01-000036,S1A_IW_GRDH_1SDV_20190718T034303_20190718T034328_028166_032E76_1ACD.SAFE,train
nc-0114-01-000038,S1A_IW_GRDH_1SDV_20190725T033525_20190725T033550_028268_03317E_4073.SAFE,train
nc-0115-01-000039,S1A_IW_GRDH_1SDV_20190728T040048_20190728T040113_028312_0332E7_4BE5.SAFE;S1A_IW_GRDH_1SDV_20190728T040023_20190728T040048_028312_0332E7_D2BD.SAFE,train
nc-0116-01-000040,S1A_IW_GRDH_1SDV_20190804T035123_20190804T035148_028414_0335FE_853E.SAFE,train
nc-0117-01-000041,S1A_IW_GRDH_1SDV_20190806T033501_20190806T033526_028443_0336DB_6632.SAFE,train
nc-0118-01-000042,S1B_IW_GRDH_1SDV_20190812T033440_20190812T033505_017547_020FFE_79B0.SAFE,train
nc-0120-01-000044,S1A_IW_GRDH_1SDV_20190815T154958_20190815T155023_028582_033B99_BECB.SAFE,train
nc-0121-01-000045,S1B_IW_GRDH_1SDV_20190817T034315_20190817T034340_017620_021260_CC88.SAFE,train
nc-0122-01-000046,S1A_IW_GRDH_1SDV_20190822T154130_20190822T154155_028684_033F1B_7F0B.SAFE,train
nc-0123-01-000047,S1A_IW_GRDH_1SDV_20190823T034330_20190823T034355_028691_033F57_A0BF.SAFE,train
nc-0124-01-000048,S1A_IW_GRDH_1SDV_20190827T154843_20190827T154908_028757_0341B2_CC65.SAFE,train
nc-0125-01-000049,S1A_IW_GRDH_1SDV_20190830T033527_20190830T033552_028793_0342F2_73EE.SAFE,train
nc-0127-01-000051,S1B_IW_GRDH_1SDV_20190905T033441_20190905T033506_017897_021AE1_97C9.SAFE,train
nc-0129-01-000053,S1A_IW_GRDH_1SDV_20190909T035240_20190909T035306_028939_034806_3EC4.SAFE,train
nc-0130-01-000054,S1A_IW_GRDH_1SDV_20190920T154844_20190920T154909_029107_034DCE_58F5.SAFE,train
nc-0131-01-000055,S1A_IW_GRDH_1SDV_20190921T035125_20190921T035150_029114_034E08_0160.SAFE,train
nc-0132-01-000056,S1A_IW_GRDH_1SDV_20191003T035241_20191003T035307_029289_035408_5AB5.SAFE,train
nc-0133-01-000057,S1A_IW_GRDH_1SDV_20191010T034331_20191010T034356_029391_035788_7CA8.SAFE,train
nc-0135-01-000059,S1A_IW_GRDH_1SDV_20191014T155000_20191014T155025_029457_0359DE_FB77.SAFE,train
nc-0136-01-000060,S1B_IW_GRDH_1SDV_20191016T034227_20191016T034252_018495_022D96_DFD2.SAFE,train
nc-0137-01-000061,S1B_IW_GRDH_1SDV_20191016T034252_20191016T034317_018495_022D96_AE2A.SAFE,train
nc-0138-01-000062,S1A_IW_GRDH_1SDV_20191022T034331_20191022T034356_029566_035D93_9262.SAFE,train
nc-0139-01-000063,S1A_IW_GRDH_1SDV_20191026T154845_20191026T154910_029632_035FDD_29A5.SAFE,train
nc-0140-01-000064,S1B_IW_GRDH_1SDV_20191028T034252_20191028T034317_018670_0232F7_237B.SAFE,train
nc-0141-01-000065,S1B_IW_GRDH_1SDV_20191028T034227_20191028T034252_018670_0232F7_69C9.SAFE,train
nc-0142-01-000066,S1B_IW_GRDH_1SDV_20191104T033417_20191104T033442_018772_02361B_C2FF.SAFE,train
nc-0144-01-000068,S1B_IW_GRDH_1SDV_20191126T035049_20191126T035114_019093_024085_A0F3.SAFE,train
nc-0146-01-000070,S1A_IW_GRDH_1SDV_20191204T033527_20191204T033552_030193_037365_FE53.SAFE,train
nc-0149-01-000073,S1B_IW_GRDH_1SDV_20191210T033417_20191210T033442_019297_0246F2_3699.SAFE,train
nc-0150-01-000074,S1B_IW_GRDH_1SDV_20191210T033417_20191210T033442_019297_0246F2_3699.SAFE,train
nc-0151-01-000075,S1A_IW_GRDH_1SDV_20191213T154844_20191213T154909_030332_03783C_3747.SAFE,train
nc-0152-01-000076,S1B_IW_GRDH_1SDV_20191215T034251_20191215T034316_019370_024965_FD00.SAFE,train
nc-0153-01-000077,S1A_IW_GRDH_1SDV_20191216T033527_20191216T033552_030368_037971_A81F.SAFE,train
nc-0154-01-000078,S1A_IW_GRDH_1SDV_20191218T155710_20191218T155735_030405_037AC0_C384.SAFE,train
nc-0156-01-000080,S1B_IW_GRDH_1SDV_20191222T033416_20191222T033441_019472_024C83_6FC8.SAFE,train
nc-0157-01-000081,S1A_IW_GRDH_1SDV_20191225T154933_20191225T154958_030507_037E47_2787.SAFE,train
nc-0162-02-000002,S1B_IW_GRDH_1SDV_20190105T154746_20190105T154811_014361_01AB8D_D8C0.SAFE,train
nc-0163-02-000003,S1B_IW_GRDH_1SDV_20190113T034235_20190113T034300_014470_01AF20_B0E8.SAFE,train
nc-0164-02-000004,S1A_IW_GRDH_1SDV_20190124T035117_20190124T035142_025614_02D7E5_2D5A.SAFE,train
nc-0165-02-000005,S1B_IW_GRDH_1SDV_20190129T154901_20190129T154926_014711_01B6D1_9644.SAFE,train
nc-0166-02-000006,S1A_IW_GRDH_1SDV_20190205T035231_20190205T035258_025789_02DE41_06AE.SAFE,train
nc-0167-02-000007,S1B_IW_GRDH_1SDV_20190206T034324_20190206T034349_014820_01BA76_500C.SAFE,train
nc-0168-02-000008,S1B_IW_GRDH_1SDV_20190211T035040_20190211T035105_014893_01BCCD_3B74.SAFE,train
nc-0169-02-000009,S1A_IW_GRDH_1SDV_20190218T153310_20190218T153335_025986_02E530_36A3.SAFE,train
nc-0173-02-000013,S1A_IW_GRDH_1SDV_20190313T035116_20190313T035141_026314_02F112_0450.SAFE,train
nc-0175-02-000015,S1B_IW_GRDH_1SDV_20190321T033408_20190321T033433_015447_01CEE6_0635.SAFE,train
nc-0176-02-000016,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,train
nc-0177-02-000017,S1A_IW_GRDH_1SDV_20190405T154951_20190405T155016_026657_02FDC3_09ED.SAFE,train
nc-0180-02-000020,S1B_IW_GRDH_1SDV_20190411T154901_20190411T154926_015761_01D947_4210.SAFE,train
nc-0182-02-000022,S1A_IW_GRDH_1SDV_20190413T034322_20190413T034347_026766_0301B4_A868.SAFE,train
nc-0183-02-000023,S1B_IW_GRDH_1SDV_20190424T035156_20190424T035220_015943_01DF52_F8F9.SAFE,train
nc-0184-02-000024,S1A_IW_GRDH_1SDV_20190425T034348_20190425T034413_026941_030806_FC8B.SAFE,train
nc-0186-02-000026,S1B_IW_GRDH_1SDV_20190506T035041_20190506T035106_016118_01E530_502E.SAFE,train
nc-0187-02-000027,S1A_IW_GRDH_1SDV_20190511T154952_20190511T155017_027182_031070_90C8.SAFE,train
nc-0190-02-000030,S1A_IW_GRDH_1SDV_20190523T154953_20190523T155018_027357_0315EA_7A48.SAFE,train
nc-0191-02-000031,S1A_IW_GRDH_1SDV_20190524T035119_20190524T035144_027364_031625_69C6.SAFE,train
nc-0192-02-000032,S1A_IW_GRDH_1SDV_20190604T154953_20190604T155018_027532_031B5A_8B9B.SAFE,train
nc-0193-02-000033,S1B_IW_GRDH_1SDV_20190610T154903_20190610T154928_016636_01F4FD_9997.SAFE,train
nc-0194-02-000034,S1B_IW_GRDH_1SDV_20190702T160434_20190702T160459_016957_01FE80_B1B5.SAFE,train
nc-0196-02-000036,S1A_IW_GRDH_1SDV_20190725T033500_20190725T033525_028268_03317E_1B90.SAFE,train
nc-0197-02-000037,S1B_IW_GRDH_1SDV_20190729T035046_20190729T035111_017343_0209D6_0255.SAFE,train
nc-0199-02-000039,S1B_IW_GRDH_1SDV_20190730T153223_20190730T153248_017365_020A74_A71C.SAFE,train
nc-0200-02-000040,S1B_IW_GRDH_1SDV_20190805T034249_20190805T034314_017445_020CF7_94B6.SAFE,train
nc-0201-02-000041,S1A_IW_GRDH_1SDV_20190806T033526_20190806T033551_028443_0336DB_14D4.SAFE,train
nc-0202-02-000042,S1B_IW_GRDH_1SDV_20190828T154015_20190828T154040_017788_02179A_FD13.SAFE,train
nc-0203-02-000043,S1A_IW_GRDH_1SDV_20190903T154040_20190903T154105_028859_034535_9212.SAFE,train
nc-0204-02-000044,S1A_IW_GRDH_1SDV_20190904T034305_20190904T034330_028866_034579_1C4E.SAFE,train
nc-0205-02-000045,S1B_IW_GRDH_1SDV_20190905T033441_20190905T033506_017897_021AE1_97C9.SAFE,train
nc-0207-02-000047,S1B_IW_GRDH_1SDV_20190927T035049_20190927T035114_018218_0224DC_62D9.SAFE,train
nc-0208-02-000048,S1A_IW_GRDH_1SDV_20191008T035936_20191008T040001_029362_03568A_4BC2.SAFE,train
nc-0209-02-000049,S1A_IW_GRDH_1SDV_20191009T154131_20191009T154156_029384_035749_9F6C.SAFE,train
nc-0210-02-000050,S1A_IW_GRDH_1SDV_20191014T155000_20191014T155025_029457_0359DE_FB77.SAFE,train
nc-0211-02-000051,S1A_IW_GRDH_1SDV_20191014T154935_20191014T155000_029457_0359DE_42F0.SAFE,train
nc-0212-02-000052,S1B_IW_GRDH_1SDV_20191016T034227_20191016T034252_018495_022D96_DFD2.SAFE,train
